,executed_params,executed_p,executed_ref,executed_broker,executed_info,executed_comminfo,executed_triggered,executed_status,executed_position,executed_valid,executed_dteos,executed_plen,created_pclose,created_exbits,created_p1,created_p2,created_date,created_size,created_remsize,created_price,created_pricelimit,created_trailamount,created_trailpercent,created_value,created_comm,created_margin,created_pnl,created_psize,created_pprice,executed_pclose,executed_exbits,executed_p1,executed_p2,executed_size,executed_remsize,executed_price,executed_pricelimit,executed_trailamount,executed_trailpercent,executed_value,executed_comm,executed_margin,executed_pnl,executed_psize,executed_pprice,executed_pannotated,executed_date
104,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852849930>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852849930>,104,None,"AutoOrderedDict([('pprice', 37004.69706314705), ('custom_order_id', 35), ('signal', original_index          2023-11-16 11:54:00+00:00
end                     2023-12-25 00:00:00+00:00
limit_price                          37004.697063
stop_loss                                 37136.4
take_profit                               36492.6
trigger_price                             37029.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 11:54:00+00:00, 2023-11-12 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 11:54:00+0000', tz='UTC'), Timestamp('2023-11-12 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'stop_order')])",None,False,1,0,738879.0,738840.9999999999,7915,37179.3,deque([]),0,0,2023-11-16 11:54:00,0.07592845109570275,0,37136.4,37136.4,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.07592845109570275,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
105,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985284B0A0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985284B0A0>,105,None,"AutoOrderedDict([('pprice', 37004.69706314705), ('custom_order_id', 35), ('signal', original_index          2023-11-16 11:54:00+00:00
end                     2023-12-25 00:00:00+00:00
limit_price                          37004.697063
stop_loss                                 37136.4
take_profit                               36492.6
trigger_price                             37029.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 11:54:00+00:00, 2023-11-12 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 11:54:00+0000', tz='UTC'), Timestamp('2023-11-12 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'profit')])",None,False,1,0,738879.0,738840.9999999999,7915,37179.3,deque([]),0,0,2023-11-16 11:54:00,0.07592845109570275,0,36492.599999999984,36492.599999999984,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.07592845109570275,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
103,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851A19300>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851A19300>,103,None,"AutoOrderedDict([('pprice', 37004.69706314705), ('custom_order_id', 35), ('signal', original_index          2023-11-16 11:54:00+00:00
end                     2023-12-25 00:00:00+00:00
limit_price                          37004.697063
stop_loss                                 37136.4
take_profit                               36492.6
trigger_price                             37029.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 11:54:00+00:00, 2023-11-12 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 11:54:00+0000', tz='UTC'), Timestamp('2023-11-12 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'original_order')])",None,False,2,0,738879.0,738840.9999999999,7916,37179.3,deque([]),0,0,2023-11-16 11:54:00,-0.07592845109570275,0,37029.1,37029.1,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.07592845109570275,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
104,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852849930>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852849930>,104,None,"AutoOrderedDict([('pprice', 37004.69706314705), ('custom_order_id', 35), ('signal', original_index          2023-11-16 11:54:00+00:00
end                     2023-12-25 00:00:00+00:00
limit_price                          37004.697063
stop_loss                                 37136.4
take_profit                               36492.6
trigger_price                             37029.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 11:54:00+00:00, 2023-11-12 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 11:54:00+0000', tz='UTC'), Timestamp('2023-11-12 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'stop_order')])",None,False,2,0,738879.0,738840.9999999999,7916,37179.3,deque([]),0,0,2023-11-16 11:54:00,0.07592845109570275,0,37136.4,37136.4,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.07592845109570275,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
105,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985284B0A0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985284B0A0>,105,None,"AutoOrderedDict([('pprice', 37004.69706314705), ('custom_order_id', 35), ('signal', original_index          2023-11-16 11:54:00+00:00
end                     2023-12-25 00:00:00+00:00
limit_price                          37004.697063
stop_loss                                 37136.4
take_profit                               36492.6
trigger_price                             37029.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 11:54:00+00:00, 2023-11-12 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 11:54:00+0000', tz='UTC'), Timestamp('2023-11-12 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'profit')])",None,False,2,0,738879.0,738840.9999999999,7916,37179.3,deque([]),0,0,2023-11-16 11:54:00,0.07592845109570275,0,36492.599999999984,36492.599999999984,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.07592845109570275,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
106,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852849EA0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852849EA0>,106,None,"AutoOrderedDict([('pprice', 36896.67536534256), ('custom_order_id', 36), ('signal', original_index          2023-11-16 12:30:00+00:00
end                     2023-12-24 00:00:00+00:00
limit_price                          36896.675365
stop_loss                                 37056.7
take_profit                               36272.5
trigger_price                             36926.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 12:30:00+00:00, 2023-11-11 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 12:30:00+0000', tz='UTC'), Timestamp('2023-11-11 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'original_order')])",None,False,1,0,738878.0,738840.9999999999,7951,37105.5,deque([]),0,0,2023-11-16 12:30:00,-0.06249037856831868,0,36926.0,36926.0,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.06249037856831868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
107,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852848CD0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852848CD0>,107,None,"AutoOrderedDict([('pprice', 36896.67536534256), ('custom_order_id', 36), ('signal', original_index          2023-11-16 12:30:00+00:00
end                     2023-12-24 00:00:00+00:00
limit_price                          36896.675365
stop_loss                                 37056.7
take_profit                               36272.5
trigger_price                             36926.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 12:30:00+00:00, 2023-11-11 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 12:30:00+0000', tz='UTC'), Timestamp('2023-11-11 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'stop_order')])",None,False,1,0,738878.0,738840.9999999999,7951,37105.5,deque([]),0,0,2023-11-16 12:30:00,0.06249037856831868,0,37056.7,37056.7,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.06249037856831868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
108,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852849840>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852849840>,108,None,"AutoOrderedDict([('pprice', 36896.67536534256), ('custom_order_id', 36), ('signal', original_index          2023-11-16 12:30:00+00:00
end                     2023-12-24 00:00:00+00:00
limit_price                          36896.675365
stop_loss                                 37056.7
take_profit                               36272.5
trigger_price                             36926.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 12:30:00+00:00, 2023-11-11 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 12:30:00+0000', tz='UTC'), Timestamp('2023-11-11 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'profit')])",None,False,1,0,738878.0,738840.9999999999,7951,37105.5,deque([]),0,0,2023-11-16 12:30:00,0.06249037856831868,0,36272.500000000015,36272.500000000015,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.06249037856831868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
106,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852849EA0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852849EA0>,106,None,"AutoOrderedDict([('pprice', 36896.67536534256), ('custom_order_id', 36), ('signal', original_index          2023-11-16 12:30:00+00:00
end                     2023-12-24 00:00:00+00:00
limit_price                          36896.675365
stop_loss                                 37056.7
take_profit                               36272.5
trigger_price                             36926.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 12:30:00+00:00, 2023-11-11 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 12:30:00+0000', tz='UTC'), Timestamp('2023-11-11 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'original_order')])",None,False,2,0,738878.0,738840.9999999999,7952,37105.5,deque([]),0,0,2023-11-16 12:30:00,-0.06249037856831868,0,36926.0,36926.0,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.06249037856831868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
107,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852848CD0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852848CD0>,107,None,"AutoOrderedDict([('pprice', 36896.67536534256), ('custom_order_id', 36), ('signal', original_index          2023-11-16 12:30:00+00:00
end                     2023-12-24 00:00:00+00:00
limit_price                          36896.675365
stop_loss                                 37056.7
take_profit                               36272.5
trigger_price                             36926.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-16 12:30:00+00:00, 2023-11-11 08:00:00+00:00, 4h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-16 12:30:00+0000', tz='UTC'), Timestamp('2023-11-11 08:00:00+0000', tz='UTC'), '4h', 'sell')), ('custom_type', 'stop_order')])",None,False,2,0,738878.0,738840.9999999999,7952,37105.5,deque([]),0,0,2023-11-16 12:30:00,0.06249037856831868,0,37056.7,37056.7,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.06249037856831868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
